county,countyfips,year,value,age,datatype
Routt,107,2000,264,10_14,netmigration
Routt,107,2000,1210,15_19,expectedpopulation
Routt,107,2000,11.5,15_19,migrationrate
Routt,107,2000,140,15_19,netmigration
Routt,107,2000,1303,20_24,expectedpopulation
Routt,107,2000,5.9,20_24,migrationrate
Routt,107,2000,77,20_24,netmigration
Routt,107,2000,1310,25_29,expectedpopulation
Routt,107,2000,41.2,25_29,migrationrate
Routt,107,2000,540,25_29,netmigration
Routt,107,2000,1466,30_34,expectedpopulation
Routt,107,2000,19.9,30_34,migrationrate
Routt,107,2000,292,30_34,netmigration
Routt,107,2000,1703,35_39,expectedpopulation
Routt,107,2000,5.8,35_39,migrationrate
Routt,107,2000,99,35_39,netmigration
Routt,107,2000,1649,40_44,expectedpopulation
Routt,107,2000,5.9,40_44,migrationrate
Routt,107,2000,97,40_44,netmigration
Routt,107,2000,1669,45_49,expectedpopulation
Routt,107,2000,10.5,45_49,migrationrate
Routt,107,2000,175,45_49,netmigration
Routt,107,2000,2037,50_54,expectedpopulation
Routt,107,2000,7.6,50_54,migrationrate
Routt,107,2000,155,50_54,netmigration
Routt,107,2000,2065,55_59,expectedpopulation
Routt,107,2000,-2,55_59,migrationrate
Routt,107,2000,-42,55_59,netmigration
Routt,107,2000,1492,60_64,expectedpopulation
Routt,107,2000,1.2,60_64,migrationrate
Routt,107,2000,18,60_64,netmigration
Routt,107,2000,764,65_69,expectedpopulation
Routt,107,2000,8.9,65_69,migrationrate
Routt,107,2000,68,65_69,netmigration
Routt,107,2000,493,70_74,expectedpopulation
Routt,107,2000,-5.1,70_74,migrationrate
Routt,107,2000,-25,70_74,netmigration
Routt,107,2010,1060.17,00_04,expectedpopulation
Routt,107,2010,-2.37,00_04,migrationrate
Routt,107,2010,-25,00_04,netmigration
Routt,107,2010,1071.82,05_09,expectedpopulation
Routt,107,2010,8.32,05_09,migrationrate
Routt,107,2010,89,05_09,netmigration
Routt,107,2010,1361.76,10_14,expectedpopulation
Routt,107,2010,-0.5,10_14,migrationrate
Routt,107,2010,-7,10_14,netmigration
Routt,107,2010,1404.17,15_19,expectedpopulation
Routt,107,2010,-0.94,15_19,migrationrate
Routt,107,2010,-13,15_19,netmigration
Routt,107,2010,1376.67,20_24,expectedpopulation
Routt,107,2010,-12.32,20_24,migrationrate
Routt,107,2010,-170,20_24,netmigration
Routt,107,2010,1330.88,25_29,expectedpopulation
Routt,107,2010,23.38,25_29,migrationrate
Routt,107,2010,311,25_29,netmigration
Routt,107,2010,1339.94,30_34,expectedpopulation
Routt,107,2010,38.66,30_34,migrationrate
Routt,107,2010,518,30_34,netmigration
Routt,107,2010,1822.13,35_39,expectedpopulation
Routt,107,2010,4.05,35_39,migrationrate
Routt,107,2010,74,35_39,netmigration
Routt,107,2010,1744.53,40_44,expectedpopulation
Routt,107,2010,3.75,40_44,migrationrate
Routt,107,2010,65,40_44,netmigration
Routt,107,2010,1787.75,45_49,expectedpopulation
Routt,107,2010,0.13,45_49,migrationrate
Routt,107,2010,2,45_49,netmigration
Routt,107,2010,1707.32,50_54,expectedpopulation
Routt,107,2010,0.92,50_54,migrationrate
Routt,107,2010,16,50_54,netmigration
Routt,107,2010,1799.82,55_59,expectedpopulation
Routt,107,2010,-2.05,55_59,migrationrate
Routt,107,2010,-37,55_59,netmigration
Routt,107,2010,2104.83,60_64,expectedpopulation
Routt,107,2010,-4.08,60_64,migrationrate
Routt,107,2010,-86,60_64,netmigration
Routt,107,2010,1919.41,65_69,expectedpopulation
Routt,107,2010,-9.03,65_69,migrationrate
Routt,107,2010,-173,65_69,netmigration
Routt,107,2010,1392.98,70_74,expectedpopulation
Routt,107,2010,-12.06,70_74,migrationrate
Routt,107,2010,-168,70_74,netmigration
Saguache,109,1950,692,00_04,expectedpopulation
Saguache,109,1950,-18.7,00_04,migrationrate
Saguache,109,1950,-130,00_04,netmigration
Saguache,109,1950,888,05_09,expectedpopulation
Saguache,109,1950,-35.3,05_09,migrationrate
Saguache,109,1950,-314,05_09,netmigration
Saguache,109,1950,799,10_14,expectedpopulation
Saguache,109,1950,-31.4,10_14,migrationrate
Saguache,109,1950,-251,10_14,netmigration
Saguache,109,1950,666,15_19,expectedpopulation
Saguache,109,1950,-41.5,15_19,migrationrate
Saguache,109,1950,-277,15_19,netmigration
Saguache,109,1950,587,20_24,expectedpopulation
Saguache,109,1950,-58,20_24,migrationrate
Saguache,109,1950,-341,20_24,netmigration
Saguache,109,1950,499,25_29,expectedpopulation
Saguache,109,1950,-54.9,25_29,migrationrate
Saguache,109,1950,-274,25_29,netmigration
Saguache,109,1950,407,30_34,expectedpopulation
Saguache,109,1950,-46.1,30_34,migrationrate
Saguache,109,1950,-188,30_34,netmigration
Saguache,109,1950,363,35_39,expectedpopulation
Saguache,109,1950,-31.6,35_39,migrationrate
Saguache,109,1950,-115,35_39,netmigration
Saguache,109,1950,340,40_44,expectedpopulation
Saguache,109,1950,-37.6,40_44,migrationrate
Saguache,109,1950,-128,40_44,netmigration
Saguache,109,1950,337,45_49,expectedpopulation
Saguache,109,1950,-32.6,45_49,migrationrate
Saguache,109,1950,-110,45_49,netmigration
Saguache,109,1950,290,50_54,expectedpopulation
Saguache,109,1950,-20.6,50_54,migrationrate
Saguache,109,1950,-60,50_54,netmigration
Saguache,109,1950,247,55_59,expectedpopulation
Saguache,109,1950,-19.8,55_59,migrationrate
Saguache,109,1950,-49,55_59,netmigration
Saguache,109,1950,192,60_64,expectedpopulation
Saguache,109,1950,0,60_64,migrationrate
Saguache,109,1950,0,60_64,netmigration
Saguache,109,1950,182,65_69,expectedpopulation
Saguache,109,1950,-3.8,65_69,migrationrate
Saguache,109,1950,-7,65_69,netmigration
Saguache,109,1950,138,70_74,expectedpopulation
Saguache,109,1950,-23.1,70_74,migrationrate
Saguache,109,1950,-32,70_74,netmigration
Saguache,109,1960,417,00_04,expectedpopulation
Saguache,109,1960,-20.1,00_04,migrationrate
Saguache,109,1960,-84,00_04,netmigration
Saguache,109,1960,639,05_09,expectedpopulation
Saguache,109,1960,-29.5,05_09,migrationrate
Saguache,109,1960,-189,05_09,netmigration
Saguache,109,1960,565,10_14,expectedpopulation
Saguache,109,1960,-22.8,10_14,migrationrate
Saguache,109,1960,-129,10_14,netmigration
Saguache,109,1960,582,15_19,expectedpopulation
Saguache,109,1960,-30.2,15_19,migrationrate
Saguache,109,1960,-176,15_19,netmigration
Saguache,109,1960,552,20_24,expectedpopulation
Saguache,109,1960,-58.1,20_24,migrationrate
Saguache,109,1960,-321,20_24,netmigration
Saguache,109,1960,385,25_29,expectedpopulation
Saguache,109,1960,-42.3,25_29,migrationrate
Saguache,109,1960,-163,25_29,netmigration
Saguache,109,1960,246,30_34,expectedpopulation
Saguache,109,1960,-28.8,30_34,migrationrate
Saguache,109,1960,-71,30_34,netmigration
Saguache,109,1960,223,35_39,expectedpopulation
Saguache,109,1960,-20.1,35_39,migrationrate
Saguache,109,1960,-45,35_39,netmigration
Saguache,109,1960,215,40_44,expectedpopulation
Saguache,109,1960,1.3,40_44,migrationrate
Saguache,109,1960,3,40_44,netmigration
Saguache,109,1960,238,45_49,expectedpopulation
Saguache,109,1960,-15.5,45_49,migrationrate
Saguache,109,1960,-37,45_49,netmigration
Saguache,109,1960,201,50_54,expectedpopulation
Saguache,109,1960,-12.4,50_54,migrationrate
Saguache,109,1960,-25,50_54,netmigration
Saguache,109,1960,208,55_59,expectedpopulation
Saguache,109,1960,-5.7,55_59,migrationrate
Saguache,109,1960,-12,55_59,netmigration
Saguache,109,1960,204,60_64,expectedpopulation
Saguache,109,1960,-4.9,60_64,migrationrate
Saguache,109,1960,-10,60_64,netmigration
Saguache,109,1960,163,65_69,expectedpopulation
Saguache,109,1960,-7.9,65_69,migrationrate
Saguache,109,1960,-13,65_69,netmigration
Saguache,109,1960,146,70_74,expectedpopulation
Saguache,109,1960,-29.4,70_74,migrationrate
Saguache,109,1960,-43,70_74,netmigration
Saguache,109,1970,441,00_04,expectedpopulation
Saguache,109,1970,-17.6,00_04,migrationrate
Saguache,109,1970,-78,00_04,netmigration
Saguache,109,1970,362,05_09,expectedpopulation
Saguache,109,1970,-15.4,05_09,migrationrate
Saguache,109,1970,-56,05_09,netmigration
Saguache,109,1970,342,10_14,expectedpopulation
Saguache,109,1970,-9,10_14,migrationrate
Saguache,109,1970,-31,10_14,netmigration
Saguache,109,1970,463,15_19,expectedpopulation
Saguache,109,1970,-8.8,15_19,migrationrate
Saguache,109,1970,-41,15_19,netmigration
Saguache,109,1970,447,20_24,expectedpopulation
Saguache,109,1970,-31,20_24,migrationrate
Saguache,109,1970,-139,20_24,netmigration
Saguache,109,1970,411,25_29,expectedpopulation
Saguache,109,1970,-18.4,25_29,migrationrate
Saguache,109,1970,-76,25_29,netmigration
Saguache,109,1970,236,30_34,expectedpopulation
Saguache,109,1970,11.4,30_34,migrationrate
Saguache,109,1970,27,30_34,netmigration
Saguache,109,1970,227,35_39,expectedpopulation
Saguache,109,1970,0,35_39,migrationrate
Saguache,109,1970,0,35_39,netmigration
Saguache,109,1970,177,40_44,expectedpopulation
Saguache,109,1970,-0.5,40_44,migrationrate
Saguache,109,1970,-1,40_44,netmigration
Saguache,109,1970,178,45_49,expectedpopulation
Saguache,109,1970,-4.4,45_49,migrationrate
Saguache,109,1970,-8,45_49,netmigration
Saguache,109,1970,213,50_54,expectedpopulation
Saguache,109,1970,-1.8,50_54,migrationrate
Saguache,109,1970,-4,50_54,netmigration
Saguache,109,1970,197,55_59,expectedpopulation
Saguache,109,1970,19.2,55_59,migrationrate
Saguache,109,1970,38,55_59,netmigration
Saguache,109,1970,162,60_64,expectedpopulation
Saguache,109,1970,7.4,60_64,migrationrate
Saguache,109,1970,12,60_64,netmigration
Saguache,109,1970,174,65_69,expectedpopulation
Saguache,109,1970,-6.8,65_69,migrationrate
Saguache,109,1970,-12,65_69,netmigration
Saguache,109,1970,154,70_74,expectedpopulation
Saguache,109,1970,-17.5,70_74,migrationrate
Saguache,109,1970,-27,70_74,netmigration
Saguache,109,1980,379,00_04,expectedpopulation
Saguache,109,1980,3.5,00_04,migrationrate
Saguache,109,1980,13,00_04,netmigration
Saguache,109,1980,461,05_09,expectedpopulation
Saguache,109,1980,-0.7,05_09,migrationrate
Saguache,109,1980,-3,05_09,netmigration
Saguache,109,1980,367,10_14,expectedpopulation
Saguache,109,1980,14.6,10_14,migrationrate
Saguache,109,1980,53,10_14,netmigration
Saguache,109,1980,308,15_19,expectedpopulation
Saguache,109,1980,9,15_19,migrationrate
Saguache,109,1980,27,15_19,netmigration
Saguache,109,1980,313,20_24,expectedpopulation
Saguache,109,1980,-18.6,20_24,migrationrate
Saguache,109,1980,-58,20_24,netmigration
Saguache,109,1980,423,25_29,expectedpopulation
Saguache,109,1980,-16.2,25_29,migrationrate
Saguache,109,1980,-69,25_29,netmigration
Saguache,109,1980,311,30_34,expectedpopulation
Saguache,109,1980,19.6,30_34,migrationrate
Saguache,109,1980,61,30_34,netmigration
Saguache,109,1980,335,35_39,expectedpopulation
Saguache,109,1980,15.1,35_39,migrationrate
Saguache,109,1980,50,35_39,netmigration
Saguache,109,1980,264,40_44,expectedpopulation
Saguache,109,1980,22.8,40_44,migrationrate
Saguache,109,1980,60,40_44,netmigration
Saguache,109,1980,223,45_49,expectedpopulation
Saguache,109,1980,12.8,45_49,migrationrate
Saguache,109,1980,28,45_49,netmigration
Saguache,109,1980,170,50_54,expectedpopulation
Saguache,109,1980,12,50_54,migrationrate
Saguache,109,1980,20,50_54,netmigration
Saguache,109,1980,160,55_59,expectedpopulation
Saguache,109,1980,3.8,55_59,migrationrate
Saguache,109,1980,6,55_59,netmigration
Saguache,109,1980,188,60_64,expectedpopulation
Saguache,109,1980,2.9,60_64,migrationrate
Saguache,109,1980,5,60_64,netmigration
Saguache,109,1980,201,65_69,expectedpopulation
Saguache,109,1980,-5.5,65_69,migrationrate
Saguache,109,1980,-11,65_69,netmigration
Saguache,109,1980,137,70_74,expectedpopulation
Saguache,109,1980,9.1,70_74,migrationrate
Saguache,109,1980,12,70_74,netmigration
Saguache,109,1990,433,00_04,expectedpopulation
Saguache,109,1990,-2.5,00_04,migrationrate
Saguache,109,1990,-11,00_04,netmigration
Saguache,109,1990,427,05_09,expectedpopulation
Saguache,109,1990,12.2,05_09,migrationrate
Saguache,109,1990,52,05_09,netmigration
Saguache,109,1990,408,10_14,expectedpopulation
Saguache,109,1990,19.6,10_14,migrationrate
Saguache,109,1990,80,10_14,netmigration
Saguache,109,1990,464,15_19,expectedpopulation
Saguache,109,1990,8.2,15_19,migrationrate
Saguache,109,1990,38,15_19,netmigration
Saguache,109,1990,423,20_24,expectedpopulation
Saguache,109,1990,-34.1,20_24,migrationrate
Saguache,109,1990,-144,20_24,netmigration
Saguache,109,1990,341,25_29,expectedpopulation
Saguache,109,1990,-14.5,25_29,migrationrate
Saguache,109,1990,-49,25_29,netmigration
Saguache,109,1990,265,30_34,expectedpopulation
Saguache,109,1990,24.5,30_34,migrationrate
Saguache,109,1990,65,30_34,netmigration
Saguache,109,1990,359,35_39,expectedpopulation
Saguache,109,1990,28.1,35_39,migrationrate
Saguache,109,1990,101,35_39,netmigration
Saguache,109,1990,367,40_44,expectedpopulation
Saguache,109,1990,25.9,40_44,migrationrate
Saguache,109,1990,95,40_44,netmigration
Saguache,109,1990,385,45_49,expectedpopulation
Saguache,109,1990,35.8,45_49,migrationrate
Saguache,109,1990,138,45_49,netmigration
Saguache,109,1990,318,50_54,expectedpopulation
Saguache,109,1990,45.6,50_54,migrationrate
Saguache,109,1990,145,50_54,netmigration
Saguache,109,1990,245,55_59,expectedpopulation
Saguache,109,1990,51.4,55_59,migrationrate
Saguache,109,1990,126,55_59,netmigration
Saguache,109,1990,188,60_64,expectedpopulation
Saguache,109,1990,30.6,60_64,migrationrate
Saguache,109,1990,57,60_64,netmigration
Saguache,109,1990,152,65_69,expectedpopulation
Saguache,109,1990,33.5,65_69,migrationrate
Saguache,109,1990,51,65_69,netmigration
Saguache,109,1990,160,70_74,expectedpopulation
Saguache,109,1990,-0.9,70_74,migrationrate
Saguache,109,1990,-1,70_74,netmigration
Saguache,109,2000,356,00_04,expectedpopulation
Saguache,109,2000,24.1,00_04,migrationrate
Saguache,109,2000,86,00_04,netmigration
Saguache,109,2000,444,05_09,expectedpopulation
Saguache,109,2000,-7.5,05_09,migrationrate
Saguache,109,2000,-33,05_09,netmigration
Saguache,109,2000,417,10_14,expectedpopulation
Saguache,109,2000,-16.1,10_14,migrationrate
Saguache,109,2000,-67,10_14,netmigration
Saguache,109,2000,473,15_19,expectedpopulation
Saguache,109,2000,-13.3,15_19,migrationrate
Saguache,109,2000,-63,15_19,netmigration
Saguache,109,2000,480,20_24,expectedpopulation
Saguache,109,2000,-34.4,20_24,migrationrate
Saguache,109,2000,-165,20_24,netmigration
Saguache,109,2000,505,25_29,expectedpopulation
Saguache,109,2000,-34,25_29,migrationrate
Saguache,109,2000,-171,25_29,netmigration
Saguache,109,2000,282,30_34,expectedpopulation
Saguache,109,2000,11.7,30_34,migrationrate
Saguache,109,2000,33,30_34,netmigration
Saguache,109,2000,290,35_39,expectedpopulation
Saguache,109,2000,8,35_39,migrationrate
Saguache,109,2000,23,35_39,netmigration
Saguache,109,2000,327,40_44,expectedpopulation
Saguache,109,2000,4.8,40_44,migrationrate
Saguache,109,2000,15,40_44,netmigration
Saguache,109,2000,452,45_49,expectedpopulation
Saguache,109,2000,-0.9,45_49,migrationrate
Saguache,109,2000,-4,45_49,netmigration
Saguache,109,2000,452,50_54,expectedpopulation
Saguache,109,2000,6.7,50_54,migrationrate
Saguache,109,2000,30,50_54,netmigration
Saguache,109,2000,505,55_59,expectedpopulation
Saguache,109,2000,14.5,55_59,migrationrate
Saguache,109,2000,73,55_59,netmigration
Saguache,109,2000,421,60_64,expectedpopulation
Saguache,109,2000,21.7,60_64,migrationrate
Saguache,109,2000,91,60_64,netmigration
Saguache,109,2000,320,65_69,expectedpopulation
Saguache,109,2000,14.5,65_69,migrationrate
Saguache,109,2000,46,65_69,netmigration
Saguache,109,2000,200,70_74,expectedpopulation
Saguache,109,2000,12.5,70_74,migrationrate
Saguache,109,2000,25,70_74,netmigration
Saguache,109,2010,310.02,00_04,expectedpopulation
Saguache,109,2010,-4.2,00_04,migrationrate
Saguache,109,2010,-13,00_04,netmigration
Saguache,109,2010,321.02,05_09,expectedpopulation
Saguache,109,2010,0.62,05_09,migrationrate
Saguache,109,2010,2,05_09,netmigration
Saguache,109,2010,441.2,10_14,expectedpopulation
Saguache,109,2010,-6.62,10_14,migrationrate
Saguache,109,2010,-29,10_14,netmigration
Saguache,109,2010,409.86,15_19,expectedpopulation
Saguache,109,2010,-7.04,15_19,migrationrate
Saguache,109,2010,-29,15_19,netmigration
Saguache,109,2010,346.7,20_24,expectedpopulation
Saguache,109,2010,-26.16,20_24,migrationrate
Saguache,109,2010,-91,20_24,netmigration
Saguache,109,2010,396.51,25_29,expectedpopulation
Saguache,109,2010,-38.21,25_29,migrationrate
Saguache,109,2010,-152,25_29,netmigration
Saguache,109,2010,302.55,30_34,expectedpopulation
Saguache,109,2010,-5.47,30_34,migrationrate
Saguache,109,2010,-17,30_34,netmigration
Saguache,109,2010,329.64,35_39,expectedpopulation
Saguache,109,2010,4.05,35_39,migrationrate
Saguache,109,2010,13,35_39,netmigration
Saguache,109,2010,301.99,40_44,expectedpopulation
Saguache,109,2010,10.93,40_44,migrationrate
Saguache,109,2010,33,40_44,netmigration
Saguache,109,2010,301.62,45_49,expectedpopulation
Saguache,109,2010,31.95,45_49,migrationrate
Saguache,109,2010,96,45_49,netmigration
Saguache,109,2010,329.96,50_54,expectedpopulation
Saguache,109,2010,8.19,50_54,migrationrate
Saguache,109,2010,27,50_54,netmigration
Saguache,109,2010,429.64,55_59,expectedpopulation
Saguache,109,2010,25.69,55_59,migrationrate
Saguache,109,2010,110,55_59,netmigration
Saguache,109,2010,448.76,60_64,expectedpopulation
Saguache,109,2010,32.59,60_64,migrationrate
Saguache,109,2010,146,60_64,netmigration
Saguache,109,2010,521.92,65_69,expectedpopulation
Saguache,109,2010,27.41,65_69,migrationrate
Saguache,109,2010,143,65_69,netmigration
Saguache,109,2010,456.89,70_74,expectedpopulation
Saguache,109,2010,2.21,70_74,migrationrate
Saguache,109,2010,10,70_74,netmigration
San Juan,111,1950,219,00_04,expectedpopulation
San Juan,111,1950,-52.9,00_04,migrationrate
San Juan,111,1950,-116,00_04,netmigration
San Juan,111,1950,236,05_09,expectedpopulation
San Juan,111,1950,-59.3,05_09,migrationrate
San Juan,111,1950,-140,05_09,netmigration
San Juan,111,1950,176,10_14,expectedpopulation
San Juan,111,1950,-46.5,10_14,migrationrate
San Juan,111,1950,-82,10_14,netmigration
San Juan,111,1950,140,15_19,expectedpopulation
San Juan,111,1950,-42.1,15_19,migrationrate
San Juan,111,1950,-59,15_19,netmigration
San Juan,111,1950,147,20_24,expectedpopulation
San Juan,111,1950,-73.4,20_24,migrationrate
San Juan,111,1950,-108,20_24,netmigration
San Juan,111,1950,101,25_29,expectedpopulation
San Juan,111,1950,-46.5,25_29,migrationrate
San Juan,111,1950,-47,25_29,netmigration
San Juan,111,1950,85,30_34,expectedpopulation
San Juan,111,1950,-40,30_34,migrationrate
San Juan,111,1950,-34,30_34,netmigration
San Juan,111,1950,103,35_39,expectedpopulation
San Juan,111,1950,-43.6,35_39,migrationrate
San Juan,111,1950,-45,35_39,netmigration
San Juan,111,1950,117,40_44,expectedpopulation
San Juan,111,1950,-52.1,40_44,migrationrate
San Juan,111,1950,-61,40_44,netmigration
San Juan,111,1950,110,45_49,expectedpopulation
San Juan,111,1950,-47.2,45_49,migrationrate
San Juan,111,1950,-52,45_49,netmigration
San Juan,111,1950,105,50_54,expectedpopulation
San Juan,111,1950,-60.9,50_54,migrationrate
San Juan,111,1950,-64,50_54,netmigration
San Juan,111,1950,86,55_59,expectedpopulation
San Juan,111,1950,-55.8,55_59,migrationrate
San Juan,111,1950,-48,55_59,netmigration
San Juan,111,1950,62,60_64,expectedpopulation
San Juan,111,1950,-61.2,60_64,migrationrate
San Juan,111,1950,-38,60_64,netmigration
San Juan,111,1950,42,65_69,expectedpopulation
San Juan,111,1950,-59.5,65_69,migrationrate
San Juan,111,1950,-25,65_69,netmigration
San Juan,111,1950,28,70_74,expectedpopulation
San Juan,111,1950,-60.7,70_74,migrationrate
San Juan,111,1950,-17,70_74,netmigration
San Juan,111,1960,72,00_04,expectedpopulation
San Juan,111,1960,6.9,00_04,migrationrate
San Juan,111,1960,5,00_04,netmigration
San Juan,111,1960,106,05_09,expectedpopulation
San Juan,111,1960,-28.3,05_09,migrationrate
San Juan,111,1960,-30,05_09,netmigration
San Juan,111,1960,102,10_14,expectedpopulation
San Juan,111,1960,-8.8,10_14,migrationrate
San Juan,111,1960,-9,10_14,netmigration
San Juan,111,1960,94,15_19,expectedpopulation
San Juan,111,1960,-4.2,15_19,migrationrate
San Juan,111,1960,-4,15_19,netmigration
San Juan,111,1960,91,20_24,expectedpopulation
San Juan,111,1960,-25.2,20_24,migrationrate
San Juan,111,1960,-23,20_24,netmigration
